CCC(CC)O[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
CCC(=O)Nc1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)ccc1OC
Nc1ncc(F)c2c1ncn2[C@@H]1C=C(CCO)[C@@H](O)[C@H]1O
Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12
CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
Cc1cnc(N)c2ncn([C@@H]3C=C(CO)[C@@H](O)[C@H]3O)c12
C=C(C(=O)O)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCC(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
CCN(CC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
CC[C@H](CCO)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
c1ccc(C(c2ccccc2)N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=CC[C@H]1NC(C)=O
CCCO[C@@H]1C[C@@]2(C(=O)O)CC[C@@]1(NC(C)=O)[C@@H](O)C2
CC[C@@H](CCO)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
C=C(C(=O)OCCCl)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCCNC(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)CC
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@@H](N)[C@H]1NC(C)=O
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC)[C@H]1NC(C)=O
C=C(C(=O)OCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NCC)[C@H]1NC(C)=O
CCC(CC)O[C@@H]1C=C(C(=O)O)[C@@H]2CC[C@@]1(C(=O)O)[C@H]2O
C=C(C(=O)OCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCC(CC)O[C@@H]1C=C(C(=O)O)[C@@H]2CC[C@@]1(C(=O)OC)[C@H]2O
CCC(CC)O[C@@H]1C=C(C(=O)O)[C@@H]2CC[C@@]1(NC(C)=O)[C@H]2O
CC[C@H](CC(=O)O)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O
C=C(C(=O)OCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1O
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N
C=C(C(=O)OCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCCN(CCC)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O
C=C(C(=O)OCCCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O
C=C(C(=O)OCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)CC
CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@@H](O)[C@H]1NC(C)=O
C=C(C(=O)OCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCCCCCCCCCBr)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NC(C)=O)C1
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
CCCC(=O)N[C@@H]1[C@@H](N)C=C(C(=O)O)O[C@H]1C(=O)N(CCC)CCc1ccccc1
CCCN(CCc1ccccc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(=O)C1CC1
C=C(C(=O)OCCCCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)OCCCCN1CCN(C)CC1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1
C=C(C(=O)Nc1ncc(B(O)O)cn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1

